ID, VALUE_EN, VALUE_RU, VALUE_UK
"110220","","","13/24"
"110221","","","14"
"110222","","","15"
"110223","","","15А"
"110224","","","15Б"
"110225","","","17"
"110226","","","17А"
"110227","","","17В"
"110228","","","19"
"110229","","","19/7"
"110230","","","21"
"110231","","","23"
"110232","","","23-24"
"110233","","","23-3"
"110234","","","25"
"110235","","","25/1"
"110236","","","25А"
"110237","","","26"
"110238","","","26А"
"110239","","","26Б"
"110240","","","27"
"110241","","","27А"
"110242","","","28"
"110243","","","28А"
"110244","","","28Б"
"110245","","","29"
"110246","","","30"
"110247","","","31"
"110248","","","32"
"110249","","","32А"
"110250","","","32Б"
"110251","","","33А"
"110252","","","33Б"
"110253","","","33В"
"110254","","","35/9"
"110255","","","36"
"110256","","","37"
"110257","","","38-44"
"110258","","","39"
"110259","","","43"
"110260","","","43/1"
"110261","","","43/2"
"110262","","","43/3"
"110263","","","43/4"
"110264","","","43/5"
"110265","","","43/6"
"110266","","","43/7"
"110267","","","43/8"
"110268","","","43/9"
"110269","","","43А"
"110270","","","45"
"110271","","","46"
"110272","","","47"
"110273","","","48"
"110274","","","49"
"110275","","","49А"
"110276","","","49Б"
"110277","","","49Г"
"110278","","","50"
"110279","","","51"
"110280","","","51В"
"110281","","","52"
"110282","","","53"
"110283","","","53А"
"110284","","","54"
"110285","","","55"
"110286","","","58"
"110287","","","60"
"110288","","","60А"
"110289","","","60Б"
"110290","","","62"
"110291","","","1"
"110292","","","Дегтяренка Петра вул."
"110293","","","3"
"110294","","","12"
"110295","","","12А"
"110296","","","14"
"110297","","","14Б"
"110298","","","26/28"
"110299","","","48"
"110300","","","5"
"110301","","","Дегтярна вул."
"110302","","","27"
"110303","","","30"
"110304","","","31"
"110305","","","32"
"110306","","","1/116"
"110307","","","Дежнєва вул."
"110308","","","2/114"
"110309","","","3"
"110310","","","4"
"110311","","","5"
"110312","","","6"
"110313","","","8/21"
"110314","","","9"
"110315","","","10/38"
"110316","","","11"
"110317","","","12"
"110318","","","13"
"110319","","","14"
"110320","","","15"
"110321","","","16"
"110322","","","17"
"110323","","","18"
"110324","","","19"
"110325","","","20"
"110326","","","21"
"110327","","","21А"
"110328","","","22"
"110329","","","23/16"
"110330","","","26"
"110331","","","28"
"110332","","","30"
"110333","","","32"
"110334","","","34"
"110335","","","36/2"
"110336","","","38"
"110337","","","38А"
"110338","","","40"
"110339","","","42"
"110340","","","6"
"110341","","","Дежнєва пров."
"110342","","","8"
"110343","","","10"
"110344","","","12"
"110345","","","14"
"110346","","","2"
"110347","","","Декабристів вул."
"110348","","","2А"
"110349","","","3"
"110350","","","5"
"110351","","","5А"
"110352","","","5Б"
"110353","","","6"
"110354","","","6А"
"110355","","","6Б"
"110356","","","7"
"110357","","","8"
"110358","","","8А"
"110359","","","9"
"110360","","","9А"
"110361","","","10"
"110362","","","10А"
"110363","","","12/37"
"110364","","","27"
"110365","","","1/28"
"110366","","","Делегатський пров."
"110367","","","2/18"
"110368","","","3"
"110369","","","3/5"
"110370","","","4"
"110371","","","5"
"110372","","","6"
"110373","","","12"
"110374","","","13"
"110375","","","5А"
"110376","","","Деміївська вул."
"110377","","","7"
"110378","","","12"
"110379","","","30"
"110380","","","32"
"110381","","","32А"
"110382","","","33"
"110383","","","35"
"110384","","","35А"
"110385","","","35Б"
"110386","","","37"
"110387","","","39"
"110388","","","41"
"110389","","","43"
"110390","","","43А"
"110391","","","45"
"110392","","","45А"
"110393","","","45Б"
"110394","","","47"
"110395","","","49"
"110396","","","51"
"110397","","","53"
"110398","","","55"
"110399","","","2"
"110400","","","Деміївський пров."
"110401","","","4"
"110402","","","5А"
"110403","","","6"
"110404","","","7"
"110405","","","8"
"110406","","","1"
"110407","","","Демидівська вул."
"110408","","","2"
"110409","","","3"
"110410","","","4"
"110411","","","5"
"110412","","","6"
"110413","","","7"
"110414","","","8"
"110415","","","9"
"110416","","","10"
"110417","","","11"
"110418","","","12"
"110419","","","13"
"110420","","","14"
"110421","","","15"
"110422","","","16"
"110423","","","17"
"110424","","","18/13"
"110425","","","19"
"110426","","","20"
"110427","","","21"
"110428","","","22"
"110429","","","23"
"110430","","","24"
"110431","","","25"
"110432","","","27"
"110433","","","28"
"110434","","","29"
"110435","","","30"
"110436","","","33"
"110437","","","35"
"110438","","","36"
"110439","","","37"
"110440","","","38"
"110441","","","38А"
"110442","","","39"
"110443","","","40"
"110444","","","41"
"110445","","","43"
"110446","","","44"
"110447","","","45"
"110448","","","46"
"110449","","","47"
"110450","","","48"
"110451","","","49"
"110452","","","50"
"110453","","","51"
"110454","","","51А"
"110455","","","52"
"110456","","","53"
"110457","","","54"
"110458","","","55"
"110459","","","56"
"110460","","","57"
"110461","","","58"
"110462","","","1"
"110463","","","Депутатська вул."
"110464","","","1Б"
"110465","","","2"
"110466","","","3"
"110467","","","4/6"
"110468","","","4/6А"
"110469","","","5"
"110470","","","6"
"110471","","","7"
"110472","","","10А"
"110473","","","13"
"110474","","","14"
"110475","","","15/17"
"110476","","","16/8"
"110477","","","17/6"
"110478","","","18/7"
"110479","","","20"
"110480","","","20А"
"110481","","","21"
"110482","","","22"
"110483","","","23"
"110484","","","23А"
"110485","","","24"
"110486","","","25"
"110487","","","26"
"110488","","","27"
"110489","","","28/26"
"110490","","","30"
"110491","","","32"
"110492","","","1"
"110493","","","Деревообробна вул."
"110494","","","1А"
"110495","","","3"
"110496","","","4"
"110497","","","5"
"110498","","","5А"
"110499","","","6В"
"110500","","","7"
"110501","","","3"
"110502","","","Деревообробний пров."
"110503","","","2"
"110504","","","Деснянська вул. (Троєщина)"
"110505","","","2А"
"110506","","","4"
"110507","","","6"
"110508","","","8"
"110509","","","10"
"110510","","","12"
"110511","","","14"
"110512","","","16"
"110513","","","24"
"110514","","","14"
"110515","","","Деснянська вул. (Шулявка)"
"110516","","","19"
"110517","","","1-3"
"110518","","","Десятинна вул."
"110519","","","1/3"
"110520","","","4/6"
"110521","","","5"
"110522","","","7"
"110523","","","7Б"
"110524","","","8"
"110525","","","9"
"110526","","","10"
"110527","","","11"
"110528","","","12"
"110529","","","13"
"110530","","","13А"
"110531","","","14"
"110532","","","3"
"110533","","","Десятинний пров."
"110534","","","5"
"110535","","","7"
"110536","","","7А"
"110537","","","1"
"110538","","","Джаліля Муси вул."
"110539","","","2/79"
"110540","","","3"
"110541","","","4"
"110542","","","5"
"110543","","","6"
"110544","","","9"
"110545","","","10"
"110546","","","13"
"110547","","","14"
"110548","","","16"
"110549","","","18"
"110550","","","19"
"110551","","","20"
"110552","","","20А"
"110553","","","21"
"110554","","","22"
"110555","","","23"
"110556","","","24"
"110557","","","26"
"110558","","","27"
"110559","","","28"
"110560","","","29"
"110561","","","30"
"110562","","","31"
"110563","","","33"
"110564","","","34"
"110565","","","35"
"110566","","","36"
"110567","","","37"
"110568","","","38"
"110569","","","39"
"110570","","","40"
"110571","","","41"
"110572","","","42"
"110573","","","43"
"110574","","","44"
"110575","","","46"
"110576","","","48"
"110577","","","49"
"110578","","","50"
"110579","","","52"
"110580","","","54"
"110581","","","56"
"110582","","","58"
"110583","","","60"
"110584","","","62"
"110585","","","64-66"
"110586","","","68"
"110587","","","70"
"110588","","","72"
"110589","","","74"
"110590","","","3"
"110591","","","Джерельна вул."
"110592","","","5"
"110593","","","3"
"110594","","","Джерельний пров."
"110595","","","4"
"110596","","","1"
"110597","","","Дзержинського вул."
"110598","","","2"
"110599","","","3"
"110600","","","4"
"110601","","","4А"
"110602","","","5"
"110603","","","6"
"110604","","","7"
"110605","","","8"
"110606","","","8А"
"110607","","","9"
"110608","","","10"
"110609","","","11"
"110610","","","12"
"110611","","","12А"
"110612","","","14"
"110613","","","15"
"110614","","","16"
"110615","","","16А"
"110616","","","17"
"110617","","","19"
"110618","","","Дзержинського пл."
"110619","","","2"
"110620","","","Дибенка Павла вул."
"110621","","","3"
"110622","","","6"
"110623","","","7"
"110624","","","3"
"110625","","","Диканський пров."
"110626","","","4"
"110627","","","6"
"110628","","","7"
"110629","","","8"
"110630","","","9"
"110631","","","10"
"110632","","","11"
"110633","","","5"
"110634","","","Димерська вул."
"110635","","","7"
"110636","","","9"
"110637","","","10"
"110638","","","11"
"110639","","","12"
"110640","","","13"
"110641","","","14"
"110642","","","15А"
"110643","","","16"
"110644","","","17"
"110645","","","17А"
"110646","","","18"
"110647","","","19"
"110648","","","20"
"110649","","","21/17"
"110650","","","22"
"110651","","","23/18"
"110652","","","24"
"110653","","","25"
"110654","","","26"
"110655","","","26/8"
"110656","","","27"
"110657","","","28"
"110658","","","28/3"
"110659","","","29"
"110660","","","30"
"110661","","","31"
"110662","","","32"
"110663","","","32А"
"110664","","","33"
"110665","","","34"
"110666","","","35"
"110667","","","36"
"110668","","","37"
"110669","","","38"
"110670","","","38А"
"110671","","","39"
"110672","","","40/9"
"110673","","","41"
"110674","","","42/10"
"110675","","","42А"
"110676","","","43"
"110677","","","44"
"110678","","","45"
"110679","","","45А"
"110680","","","47"
"110681","","","48"
"110682","","","49"
"110683","","","50"
"110684","","","1/2"
"110685","","","Димитрова вул."
"110686","","","2"
"110687","","","3"
"110688","","","5"
"110689","","","5А"
"110690","","","5Б"
"110691","","","6"
"110692","","","7"
"110693","","","8"
"110694","","","8А"
"110695","","","9А"
"110696","","","10"
"110697","","","11"
"110698","","","13"
"110699","","","14А"
"110700","","","14Б"
"110701","","","16"
"110702","","","16Г"
"110703","","","16Д"
"110704","","","20"
"110705","","","22"
"110706","","","22А"
"110707","","","22Б"
"110708","","","24"
"110709","","","24"
"110710","","","Димитрова вул. (Бровари)"
"110711","","","1"
"110712","","","Димитрова вул. (Софіївська Борщагівка)"
"110713","","","2"
"110714","","","8"
"110715","","","14-10"
"110716","","","15"
"110717","","","15А"
"110718","","","16"
"110719","","","18"
"110720","","","28"
"110721","","","30"
"110722","","","31"
"110723","","","32"
"110724","","","33"
"110725","","","34"
"110726","","","36"
"110727","","","37"
"110728","","","39"
"110729","","","46-48"
"110730","","","48-46"
"110731","","","50"
"110732","","","50А"
"110733","","","51"
"110734","","","62-60"
"110735","","","72"
"110736","","","98"
"110737","","","Димитрова вул. (Троєщина)"
"110738","","","1"
"110739","","","Дмитрівська вул."
"110740","","","2"
"110741","","","3/7"
"110742","","","5"
"110743","","","9-11"
"110744","","","13"
"110745","","","13А"
"110746","","","15"
"110747","","","15-17"
"110748","","","17А"
"110749","","","18/24"
"110750","","","19"
"110751","","","19А"
"110752","","","19Б"
"110753","","","21"
"110754","","","23"
"110755","","","23Б"
"110756","","","24"
"110757","","","25"
"110758","","","27"
"110759","","","29"
"110760","","","29Б"
"110761","","","30"
"110762","","","33"
"110763","","","33В"
"110764","","","35А"
"110765","","","35Б"
"110766","","","35В"
"110767","","","36"
"110768","","","37"
"110769","","","37Б"
"110770","","","39"
"110771","","","44А"
"110772","","","44Б"
"110773","","","45"
"110774","","","46"
"110775","","","46/50"
"110776","","","48Г"
"110777","","","52"
"110778","","","52Б"
"110779","","","54"
"110780","","","56"
"110781","","","58"
"110782","","","60/19"
"110783","","","62/20"
"110784","","","64"
"110785","","","64-66"
"110786","","","66"
"110787","","","68"
"110788","","","69"
"110789","","","71"
"110790","","","76"
"110791","","","78"
"110792","","","80"
"110793","","","82"
"110794","","","92-94"
"110795","","","96-98"
"110796","","","102"
"110797","","","102А"
"110798","","","104"
"110799","","","7"
"110800","","","Дмитрівська вул. (Куренівка)"
"110801","","","16А"
"110802","","","1/10"
"110803","","","Дніпрова вул."
"110804","","","2"
"110805","","","2А"
"110806","","","3"
"110807","","","3Б"
"110808","","","4"
"110809","","","4А"
"110810","","","1"
"110811","","","Дніпровий пров."
"110812","","","2"
"110813","","","2А"
"110814","","","4"
"110815","","","6"
"110816","","","6А"
"110817","","","1"
"110818","","","Дніпроводська вул."
"110819","","","1А"
"110820","","","2"
"110821","","","3"
"110822","","","6"
"110823","","","7/1"
"110824","","","8"
"110825","","","9/2"
"110826","","","11"
"110827","","","13/1"
"110828","","","16"
"110829","","","1"
"110830","","","Дніпровська Набережна"
"110831","","","1А"
"110832","","","2"
"110833","","","3"
"110834","","","5/1"
"110835","","","5А"
"110836","","","5Б"
"110837","","","7"
"110838","","","7А"
"110839","","","9"
"110840","","","9А"
"110841","","","9Б"
"110842","","","10"
"110843","","","11"
"110844","","","11А"
"110845","","","12"
"110846","","","13"
"110847","","","13А"
"110848","","","13Б"
"110849","","","14"
"110850","","","16"
